order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total,customer_id,channel_id,store_id,order_date,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount,order_date_key
5000000701,1000000523,1,2,12000.0,480.0,23520.0,689,2,3.0,2024-09-20 18:04:41,3663.0,3,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,20240920
5000000702,1000000524,2,3,15000.0,0.0,45000.0,787,2,4.0,2024-05-13 20:34:58,2852.0,4,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,20240513
5000000703,1000000525,1,2,12000.0,2400.0,21600.0,32,1,,2024-01-13 03:58:31,3146.0,3187,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,20240113
5000000704,1000000526,2,3,15000.0,900.0,44100.0,434,1,,2024-02-19 10:18:19,2425.0,2436,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0,20240219
5000000705,1000000527,2,2,15000.0,0.0,30000.0,1470,2,2.0,2025-05-19 01:14:06,,2,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,20250519
5000000706,1000000528,2,1,15000.0,0.0,15000.0,226,2,3.0,2024-02-22 18:32:18,1626.0,3,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0,20240222
5000000707,1000000529,1,3,12000.0,0.0,36000.0,1190,1,,2024-10-19 07:14:33,1511.0,4141,PAID,ARS,47760.0,10029.6,1200.0,58989.6,20241019
5000000708,1000000529,1,1,12000.0,240.0,11760.0,1190,1,,2024-10-19 07:14:33,1511.0,4141,PAID,ARS,47760.0,10029.6,1200.0,58989.6,20241019
5000000709,1000000530,1,2,12000.0,480.0,23520.0,1004,1,,2024-05-11 02:35:07,3373.0,2331,FULFILLED,ARS,23520.0,4939.2,1500.0,29959.2,20240511
5000000710,1000000531,2,2,16500.0,0.0,33000.0,1315,2,4.0,2024-12-09 06:49:56,3701.0,4,REFUNDED,ARS,33000.0,6930.0,0.0,39930.0,20241209
5000000711,1000000532,2,1,15000.0,1500.0,13500.0,701,1,,2024-10-11 07:14:37,,1062,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0,20241011
5000000712,1000000533,1,3,12000.0,1800.0,34200.0,843,1,,2025-04-28 19:51:50,4008.0,2623,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0,20250428
5000000713,1000000534,1,2,10800.0,1080.0,20520.0,1167,1,,2025-02-21 16:44:18,2323.0,1266,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2,20250221
5000000714,1000000535,1,2,12000.0,480.0,23520.0,681,1,,2025-04-09 01:16:49,3276.0,2805,FULFILLED,ARS,48216.0,10125.36,1200.0,59541.36,20250409
5000000715,1000000535,1,2,12600.0,504.0,24696.0,681,1,,2025-04-09 01:16:49,3276.0,2805,FULFILLED,ARS,48216.0,10125.36,1200.0,59541.36,20250409
5000000716,1000000536,1,3,12000.0,0.0,36000.0,513,2,4.0,2025-03-02 08:01:17,2154.0,4,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0,20250302
5000000717,1000000537,1,3,12600.0,3780.0,34020.0,970,2,1.0,2024-08-30 05:40:41,3537.0,1,FULFILLED,ARS,34020.0,7144.2,0.0,41164.2,20240830
5000000718,1000000538,2,2,13500.0,2700.0,24300.0,383,1,,2024-12-16 09:10:50,1066.0,2756,PAID,ARS,24300.0,5103.0,1500.0,30903.0,20241216
5000000719,1000000539,1,2,10800.0,432.0,21168.0,527,1,,2025-02-28 07:25:00,3107.0,1701,FULFILLED,ARS,42768.0,8981.28,1500.0,53249.28,20250228
5000000720,1000000539,1,2,12000.0,2400.0,21600.0,527,1,,2025-02-28 07:25:00,3107.0,1701,FULFILLED,ARS,42768.0,8981.28,1500.0,53249.28,20250228
5000000721,1000000540,1,1,12000.0,1200.0,10800.0,757,1,,2025-04-02 08:47:52,3522.0,1155,CANCELLED,ARS,10800.0,2268.0,0.0,13068.0,20250402
5000000722,1000000541,1,1,12000.0,0.0,12000.0,12,2,3.0,2024-12-31 07:45:35,3590.0,3,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,20241231
5000000723,1000000542,1,3,12600.0,756.0,37044.0,1022,1,,2024-05-02 13:39:33,1269.0,1563,FULFILLED,ARS,37044.0,7779.24,1200.0,46023.24,20240502
5000000724,1000000543,2,1,15000.0,750.0,14250.0,619,1,,2024-07-27 16:42:38,1087.0,3377,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5,20240727
5000000725,1000000544,2,1,16500.0,1650.0,14850.0,461,2,3.0,2024-03-23 12:27:13,1997.0,3,FULFILLED,ARS,14850.0,3118.5,0.0,17968.5,20240323
5000000726,1000000545,1,2,12600.0,504.0,24696.0,1454,2,1.0,2025-03-28 18:59:40,3777.0,1,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16,20250328
5000000727,1000000546,1,2,13200.0,2640.0,23760.0,1199,1,,2024-11-16 08:47:00,1385.0,1402,FULFILLED,ARS,23760.0,4989.6,1200.0,29949.6,20241116
5000000728,1000000547,1,2,12000.0,0.0,24000.0,1398,1,,2025-06-02 23:16:25,,1087,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,20250602
5000000729,1000000548,2,2,15750.0,1575.0,29925.0,401,1,,2025-09-18 08:31:23,1135.0,1115,FULFILLED,ARS,29925.0,6284.25,900.0,37109.25,20250918
5000000730,1000000549,1,2,12000.0,1200.0,22800.0,1360,1,,2025-03-14 05:14:47,,1279,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,20250314
5000000731,1000000550,1,3,12600.0,3780.0,34020.0,768,1,,2025-04-15 06:52:15,1526.0,2339,FULFILLED,ARS,34020.0,7144.2,1500.0,42664.2,20250415
5000000732,1000000551,1,2,12000.0,0.0,24000.0,295,1,,2025-09-29 10:20:11,1740.0,1459,FULFILLED,ARS,34800.0,7308.0,1200.0,43308.0,20250929
5000000733,1000000551,1,1,12000.0,1200.0,10800.0,295,1,,2025-09-29 10:20:11,1740.0,1459,FULFILLED,ARS,34800.0,7308.0,1200.0,43308.0,20250929
5000000734,1000000552,1,2,12000.0,2400.0,21600.0,1270,2,2.0,2025-04-24 19:32:52,,2,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,20250424
5000000735,1000000553,1,3,12000.0,0.0,36000.0,999,2,3.0,2024-06-24 23:47:54,2494.0,3,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0,20240624
5000000736,1000000554,2,3,15000.0,900.0,44100.0,264,1,,2025-05-25 13:24:00,4148.0,1245,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0,20250525
5000000737,1000000555,2,1,15000.0,1500.0,13500.0,1372,1,,2025-08-01 08:16:15,1602.0,3733,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0,20250801
5000000738,1000000556,1,3,10800.0,3240.0,29160.0,103,2,1.0,2025-01-22 14:29:33,4054.0,1,PAID,ARS,29160.0,6123.6,0.0,35283.6,20250122
5000000739,1000000557,2,2,15000.0,600.0,29400.0,493,2,3.0,2024-04-08 07:01:48,2523.0,3,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,20240408
5000000740,1000000558,2,3,15000.0,0.0,45000.0,136,2,4.0,2024-09-23 03:27:10,3654.0,4,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,20240923
5000000741,1000000559,2,1,15000.0,750.0,14250.0,1399,2,1.0,2025-01-11 23:06:18,3778.0,1,PAID,ARS,58350.0,12253.5,0.0,70603.5,20250111
5000000742,1000000559,2,3,15000.0,900.0,44100.0,1399,2,1.0,2025-01-11 23:06:18,3778.0,1,PAID,ARS,58350.0,12253.5,0.0,70603.5,20250111
5000000743,1000000560,2,3,15750.0,0.0,47250.0,1364,1,,2025-05-08 00:54:11,3349.0,2349,FULFILLED,ARS,47250.0,9922.5,900.0,58072.5,20250508
5000000744,1000000561,1,3,12000.0,1800.0,34200.0,1437,1,,2025-03-15 06:52:48,3110.0,1558,PAID,ARS,34200.0,7182.0,0.0,41382.0,20250315
5000000745,1000000562,1,3,12000.0,1800.0,34200.0,108,1,,2025-06-04 06:48:51,1953.0,3453,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0,20250604
5000000746,1000000563,2,1,13500.0,1350.0,12150.0,1480,2,2.0,2024-03-20 18:04:05,2544.0,2,FULFILLED,ARS,12150.0,2551.5,0.0,14701.5,20240320
5000000747,1000000564,1,2,12600.0,0.0,25200.0,1220,2,4.0,2024-05-13 20:19:42,3748.0,4,FULFILLED,ARS,37200.0,7812.0,0.0,45012.0,20240513
5000000748,1000000564,1,1,12000.0,0.0,12000.0,1220,2,4.0,2024-05-13 20:19:42,3748.0,4,FULFILLED,ARS,37200.0,7812.0,0.0,45012.0,20240513
5000000749,1000000565,2,3,15000.0,4500.0,40500.0,439,1,,2024-06-10 11:35:47,2760.0,1294,CANCELLED,ARS,70500.0,14805.0,1200.0,86505.0,20240610
5000000750,1000000565,2,2,15000.0,0.0,30000.0,439,1,,2024-06-10 11:35:47,2760.0,1294,CANCELLED,ARS,70500.0,14805.0,1200.0,86505.0,20240610
5000000751,1000000566,1,2,12000.0,1200.0,22800.0,68,1,,2025-04-09 16:26:09,1846.0,1928,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0,20250409
5000000752,1000000567,2,2,15000.0,3000.0,27000.0,691,2,4.0,2024-08-05 12:31:26,3998.0,4,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0,20240805
5000000753,1000000568,1,2,10800.0,2160.0,19440.0,1039,2,4.0,2024-06-20 04:01:58,2725.0,4,CREATED,ARS,30780.0,6463.8,0.0,37243.8,20240620
5000000754,1000000568,1,1,12600.0,1260.0,11340.0,1039,2,4.0,2024-06-20 04:01:58,2725.0,4,CREATED,ARS,30780.0,6463.8,0.0,37243.8,20240620
5000000755,1000000569,1,1,12000.0,600.0,11400.0,1259,2,1.0,2025-05-11 15:14:43,1096.0,1,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0,20250511
5000000756,1000000570,2,2,15000.0,1500.0,28500.0,1373,2,1.0,2024-09-01 18:09:51,3417.0,1,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0,20240901
5000000757,1000000571,2,1,13500.0,0.0,13500.0,274,2,3.0,2024-04-21 04:33:40,4143.0,3,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0,20240421
5000000758,1000000572,2,3,15750.0,0.0,47250.0,1372,2,1.0,2024-09-01 06:52:10,3702.0,1,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5,20240901
5000000759,1000000573,1,3,12000.0,720.0,35280.0,1385,1,,2024-01-13 23:13:39,1028.0,3092,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8,20240113
5000000760,1000000574,1,3,12000.0,3600.0,32400.0,433,1,,2024-03-28 13:43:27,2005.0,3453,FULFILLED,ARS,32400.0,6804.0,1500.0,40704.0,20240328
5000000761,1000000575,2,3,13500.0,810.0,39690.0,531,2,1.0,2025-04-29 14:31:37,1012.0,1,CANCELLED,ARS,39690.0,8334.9,0.0,48024.9,20250429
5000000762,1000000576,1,2,12000.0,2400.0,21600.0,1152,1,,2024-05-31 04:57:41,1061.0,2446,PAID,ARS,21600.0,4536.0,1200.0,27336.0,20240531
5000000763,1000000577,1,3,12000.0,0.0,36000.0,1031,2,2.0,2025-01-15 08:08:56,1298.0,2,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0,20250115
5000000764,1000000578,2,1,15750.0,787.5,14962.5,524,2,1.0,2024-11-18 15:19:00,1161.0,1,FULFILLED,ARS,14962.5,3142.12,0.0,18104.62,20241118
5000000765,1000000579,1,1,13200.0,0.0,13200.0,196,1,,2025-05-01 20:43:59,2253.0,1275,FULFILLED,ARS,13200.0,2772.0,1200.0,17172.0,20250501
5000000766,1000000580,1,2,12600.0,504.0,24696.0,90,1,,2024-05-07 11:34:49,,1494,CANCELLED,ARS,57096.0,11990.16,1200.0,70286.16,20240507
5000000767,1000000580,1,3,12000.0,3600.0,32400.0,90,1,,2024-05-07 11:34:49,,1494,CANCELLED,ARS,57096.0,11990.16,1200.0,70286.16,20240507
5000000768,1000000581,2,1,15000.0,1500.0,13500.0,1426,1,,2024-03-31 07:27:21,2635.0,1787,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0,20240331
5000000769,1000000582,1,2,12000.0,2400.0,21600.0,844,1,,2024-10-07 04:18:36,2888.0,3493,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,20241007
5000000770,1000000583,1,3,12000.0,720.0,35280.0,1440,1,,2024-12-05 07:46:29,,2929,REFUNDED,ARS,35280.0,7408.8,900.0,43588.8,20241205
5000000771,1000000584,1,1,12000.0,240.0,11760.0,978,1,,2024-06-17 04:29:58,2616.0,2914,REFUNDED,ARS,25260.0,5304.6,900.0,31464.6,20240617
5000000772,1000000584,2,1,15000.0,1500.0,13500.0,978,1,,2024-06-17 04:29:58,2616.0,2914,REFUNDED,ARS,25260.0,5304.6,900.0,31464.6,20240617
5000000773,1000000585,2,1,15000.0,0.0,15000.0,1150,2,3.0,2024-05-20 20:29:50,1173.0,3,FULFILLED,ARS,25800.0,5418.0,0.0,31218.0,20240520
5000000774,1000000585,1,1,12000.0,1200.0,10800.0,1150,2,3.0,2024-05-20 20:29:50,1173.0,3,FULFILLED,ARS,25800.0,5418.0,0.0,31218.0,20240520
5000000775,1000000586,1,1,12000.0,0.0,12000.0,402,1,,2025-08-25 02:19:20,,1804,PAID,ARS,41400.0,8694.0,900.0,50994.0,20250825
5000000776,1000000586,2,2,15000.0,600.0,29400.0,402,1,,2025-08-25 02:19:20,,1804,PAID,ARS,41400.0,8694.0,900.0,50994.0,20250825
5000000777,1000000587,2,1,16500.0,330.0,16170.0,334,2,2.0,2024-12-31 15:35:05,,2,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7,20241231
5000000778,1000000588,2,2,15000.0,0.0,30000.0,99,1,,2025-02-19 10:34:44,2276.0,2278,CREATED,ARS,65760.0,13809.6,1500.0,81069.6,20250219
5000000779,1000000588,1,1,12000.0,240.0,11760.0,99,1,,2025-02-19 10:34:44,2276.0,2278,CREATED,ARS,65760.0,13809.6,1500.0,81069.6,20250219
5000000780,1000000588,1,2,12000.0,0.0,24000.0,99,1,,2025-02-19 10:34:44,2276.0,2278,CREATED,ARS,65760.0,13809.6,1500.0,81069.6,20250219
5000000781,1000000589,1,1,12600.0,630.0,11970.0,1420,2,1.0,2025-08-01 17:25:20,2980.0,1,FULFILLED,ARS,25470.0,5348.7,0.0,30818.7,20250801
5000000782,1000000589,2,1,13500.0,0.0,13500.0,1420,2,1.0,2025-08-01 17:25:20,2980.0,1,FULFILLED,ARS,25470.0,5348.7,0.0,30818.7,20250801
5000000783,1000000590,2,3,15000.0,2250.0,42750.0,903,1,,2024-06-29 13:39:00,1014.0,2078,FULFILLED,ARS,57712.5,12119.62,1200.0,71032.12,20240629
5000000784,1000000590,2,1,15750.0,787.5,14962.5,903,1,,2024-06-29 13:39:00,1014.0,2078,FULFILLED,ARS,57712.5,12119.62,1200.0,71032.12,20240629
5000000785,1000000591,1,2,12000.0,0.0,24000.0,258,1,,2024-10-25 05:48:44,,1650,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0,20241025
5000000786,1000000592,1,2,12000.0,2400.0,21600.0,223,2,2.0,2024-02-23 16:01:12,3678.0,2,CANCELLED,ARS,21600.0,4536.0,0.0,26136.0,20240223
5000000787,1000000593,1,3,12000.0,720.0,35280.0,376,2,3.0,2024-08-05 10:49:04,3616.0,3,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8,20240805
5000000788,1000000594,2,3,15000.0,2250.0,42750.0,919,1,,2025-03-12 09:23:12,1495.0,1843,FULFILLED,ARS,42750.0,8977.5,900.0,52627.5,20250312
5000000789,1000000595,1,1,10800.0,540.0,10260.0,900,1,,2024-11-09 20:06:20,1083.0,1037,FULFILLED,ARS,25695.0,5395.95,900.0,31990.95,20241109
5000000790,1000000595,2,1,15750.0,315.0,15435.0,900,1,,2024-11-09 20:06:20,1083.0,1037,FULFILLED,ARS,25695.0,5395.95,900.0,31990.95,20241109
5000000791,1000000596,2,3,16500.0,2475.0,47025.0,639,2,1.0,2024-08-12 02:13:50,2835.0,1,FULFILLED,ARS,47025.0,9875.25,0.0,56900.25,20240812
5000000792,1000000597,2,3,15000.0,900.0,44100.0,188,1,,2024-02-25 00:39:34,3094.0,2539,FULFILLED,ARS,67620.0,14200.2,1200.0,83020.2,20240225
5000000793,1000000597,1,2,12000.0,480.0,23520.0,188,1,,2024-02-25 00:39:34,3094.0,2539,FULFILLED,ARS,67620.0,14200.2,1200.0,83020.2,20240225
5000000794,1000000598,1,2,12600.0,504.0,24696.0,147,2,4.0,2024-10-23 03:31:23,1020.0,4,PAID,ARS,24696.0,5186.16,0.0,29882.16,20241023
5000000795,1000000599,2,3,15000.0,0.0,45000.0,1119,1,,2024-02-29 12:57:11,2332.0,1525,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0,20240229
5000000796,1000000600,2,3,15000.0,4500.0,40500.0,41,1,,2025-01-11 11:07:38,2604.0,1724,PAID,ARS,40500.0,8505.0,0.0,49005.0,20250111
5000000797,1000000601,2,1,15000.0,750.0,14250.0,589,1,,2024-09-05 19:39:30,2103.0,3590,PAID,ARS,14250.0,2992.5,0.0,17242.5,20240905
5000000798,1000000602,2,3,15750.0,4725.0,42525.0,358,1,,2024-12-05 10:09:05,3516.0,3065,FULFILLED,ARS,42525.0,8930.25,1200.0,52655.25,20241205
5000000799,1000000603,1,1,12600.0,252.0,12348.0,358,1,,2025-05-08 16:40:10,1137.0,2813,FULFILLED,ARS,33948.0,7129.08,0.0,41077.08,20250508
5000000800,1000000603,1,2,12000.0,2400.0,21600.0,358,1,,2025-05-08 16:40:10,1137.0,2813,FULFILLED,ARS,33948.0,7129.08,0.0,41077.08,20250508
5000000801,1000000604,2,3,16500.0,990.0,48510.0,855,1,,2024-10-28 01:20:11,3606.0,1836,FULFILLED,ARS,48510.0,10187.1,1200.0,59897.1,20241028
5000000802,1000000605,1,1,10800.0,216.0,10584.0,142,2,2.0,2024-06-13 13:25:44,3957.0,2,FULFILLED,ARS,10584.0,2222.64,0.0,12806.64,20240613
5000000803,1000000606,2,1,13500.0,1350.0,12150.0,79,2,3.0,2024-02-19 23:38:55,2540.0,3,FULFILLED,ARS,12150.0,2551.5,0.0,14701.5,20240219
5000000804,1000000607,1,3,10800.0,3240.0,29160.0,338,1,,2024-06-02 12:51:25,2296.0,1439,FULFILLED,ARS,29160.0,6123.6,900.0,36183.6,20240602
5000000805,1000000608,2,3,15000.0,4500.0,40500.0,1019,2,1.0,2024-11-16 19:26:05,1289.0,1,FULFILLED,ARS,54000.0,11340.0,0.0,65340.0,20241116
5000000806,1000000608,2,1,15000.0,1500.0,13500.0,1019,2,1.0,2024-11-16 19:26:05,1289.0,1,FULFILLED,ARS,54000.0,11340.0,0.0,65340.0,20241116
5000000807,1000000609,1,3,13200.0,1980.0,37620.0,590,2,2.0,2024-05-25 08:27:34,1279.0,2,PAID,ARS,37620.0,7900.2,0.0,45520.2,20240525
5000000808,1000000610,1,1,12600.0,630.0,11970.0,1120,1,,2025-04-26 12:37:30,,3133,FULFILLED,ARS,71370.0,14987.7,1200.0,87557.7,20250426
5000000809,1000000610,1,2,12600.0,0.0,25200.0,1120,1,,2025-04-26 12:37:30,,3133,FULFILLED,ARS,71370.0,14987.7,1200.0,87557.7,20250426
5000000810,1000000610,1,3,12000.0,1800.0,34200.0,1120,1,,2025-04-26 12:37:30,,3133,FULFILLED,ARS,71370.0,14987.7,1200.0,87557.7,20250426
5000000811,1000000611,1,2,12000.0,480.0,23520.0,1154,1,,2024-08-16 08:15:58,1218.0,3234,FULFILLED,ARS,23520.0,4939.2,1500.0,29959.2,20240816
5000000812,1000000612,1,3,12000.0,3600.0,32400.0,1228,1,,2025-05-15 07:13:26,,1907,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0,20250515
5000000813,1000000613,1,2,13200.0,1320.0,25080.0,172,1,,2025-08-17 20:35:34,3423.0,2074,FULFILLED,ARS,25080.0,5266.8,900.0,31246.8,20250817
5000000814,1000000614,1,1,10800.0,216.0,10584.0,593,2,3.0,2025-02-01 00:52:32,2515.0,3,FULFILLED,ARS,74454.0,15635.34,0.0,90089.34,20250201
5000000815,1000000614,2,2,15750.0,630.0,30870.0,593,2,3.0,2025-02-01 00:52:32,2515.0,3,FULFILLED,ARS,74454.0,15635.34,0.0,90089.34,20250201
5000000816,1000000614,2,2,16500.0,0.0,33000.0,593,2,3.0,2025-02-01 00:52:32,2515.0,3,FULFILLED,ARS,74454.0,15635.34,0.0,90089.34,20250201
5000000817,1000000615,2,2,15000.0,0.0,30000.0,681,2,2.0,2024-01-31 21:08:26,3316.0,2,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,20240131
5000000818,1000000616,1,2,12000.0,0.0,24000.0,840,1,,2025-04-23 16:19:33,2279.0,1482,FULFILLED,ARS,48300.0,10143.0,0.0,58443.0,20250423
5000000819,1000000616,2,2,13500.0,2700.0,24300.0,840,1,,2025-04-23 16:19:33,2279.0,1482,FULFILLED,ARS,48300.0,10143.0,0.0,58443.0,20250423
5000000820,1000000617,1,3,10800.0,648.0,31752.0,1145,1,,2024-06-20 04:17:26,2489.0,1031,PAID,ARS,31752.0,6667.92,900.0,39319.92,20240620
5000000821,1000000618,2,2,15000.0,0.0,30000.0,412,1,,2025-01-15 00:00:04,3748.0,3746,PAID,ARS,30000.0,6300.0,900.0,37200.0,20250115
5000000822,1000000619,1,2,12000.0,480.0,23520.0,400,1,,2025-07-27 06:31:23,2961.0,3861,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2,20250727
5000000823,1000000620,1,3,12000.0,720.0,35280.0,698,1,,2024-02-20 14:00:24,1582.0,1177,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8,20240220
5000000824,1000000621,1,2,12600.0,0.0,25200.0,751,1,,2024-10-24 01:15:32,3842.0,3746,FULFILLED,ARS,69300.0,14553.0,900.0,84753.0,20241024
5000000825,1000000621,2,3,15000.0,900.0,44100.0,751,1,,2024-10-24 01:15:32,3842.0,3746,FULFILLED,ARS,69300.0,14553.0,900.0,84753.0,20241024
5000000826,1000000622,1,3,10800.0,648.0,31752.0,1495,1,,2025-06-17 23:35:45,1602.0,1572,FULFILLED,ARS,55752.0,11707.92,1200.0,68659.92,20250617
5000000827,1000000622,1,2,12000.0,0.0,24000.0,1495,1,,2025-06-17 23:35:45,1602.0,1572,FULFILLED,ARS,55752.0,11707.92,1200.0,68659.92,20250617
5000000828,1000000623,2,3,15750.0,0.0,47250.0,1207,1,,2024-10-18 17:12:41,,2207,FULFILLED,ARS,84870.0,17822.7,1500.0,104192.7,20241018
5000000829,1000000623,1,3,13200.0,1980.0,37620.0,1207,1,,2024-10-18 17:12:41,,2207,FULFILLED,ARS,84870.0,17822.7,1500.0,104192.7,20241018
5000000830,1000000624,2,2,15000.0,1500.0,28500.0,691,2,2.0,2024-06-16 18:33:42,2896.0,2,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0,20240616
5000000831,1000000625,1,2,12000.0,0.0,24000.0,144,2,4.0,2024-11-05 11:17:27,2758.0,4,FULFILLED,ARS,37500.0,7875.0,0.0,45375.0,20241105
5000000832,1000000625,2,1,15000.0,1500.0,13500.0,144,2,4.0,2024-11-05 11:17:27,2758.0,4,FULFILLED,ARS,37500.0,7875.0,0.0,45375.0,20241105
5000000833,1000000626,1,3,12600.0,0.0,37800.0,136,2,3.0,2024-07-09 07:36:08,2085.0,3,FULFILLED,ARS,83340.0,17501.4,0.0,100841.4,20240709
5000000834,1000000626,1,1,12600.0,1260.0,11340.0,136,2,3.0,2024-07-09 07:36:08,2085.0,3,FULFILLED,ARS,83340.0,17501.4,0.0,100841.4,20240709
5000000835,1000000626,1,3,12000.0,1800.0,34200.0,136,2,3.0,2024-07-09 07:36:08,2085.0,3,FULFILLED,ARS,83340.0,17501.4,0.0,100841.4,20240709
5000000836,1000000627,2,3,15750.0,4725.0,42525.0,984,2,2.0,2024-02-28 03:26:06,3213.0,2,FULFILLED,ARS,42525.0,8930.25,0.0,51455.25,20240228
5000000837,1000000628,1,3,13200.0,792.0,38808.0,165,2,4.0,2024-07-02 06:18:40,1263.0,4,FULFILLED,ARS,38808.0,8149.68,0.0,46957.68,20240702
5000000838,1000000629,1,2,12000.0,480.0,23520.0,893,1,,2025-01-29 03:23:57,1807.0,3278,PAID,ARS,60564.0,12718.44,0.0,73282.44,20250129
5000000839,1000000629,1,3,12600.0,756.0,37044.0,893,1,,2025-01-29 03:23:57,1807.0,3278,PAID,ARS,60564.0,12718.44,0.0,73282.44,20250129
5000000840,1000000630,2,2,15000.0,3000.0,27000.0,1117,1,,2025-04-16 00:45:18,2063.0,3468,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0,20250416
5000000841,1000000631,2,1,13500.0,675.0,12825.0,992,2,3.0,2024-09-11 12:23:09,2517.0,3,FULFILLED,ARS,36825.0,7733.25,0.0,44558.25,20240911
5000000842,1000000631,1,2,12000.0,0.0,24000.0,992,2,3.0,2024-09-11 12:23:09,2517.0,3,FULFILLED,ARS,36825.0,7733.25,0.0,44558.25,20240911
5000000843,1000000632,1,3,12000.0,720.0,35280.0,1325,2,3.0,2024-10-14 06:50:33,3103.0,3,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8,20241014
5000000844,1000000633,1,3,12600.0,756.0,37044.0,232,2,4.0,2024-07-30 22:01:26,1968.0,4,FULFILLED,ARS,37044.0,7779.24,0.0,44823.24,20240730
5000000845,1000000634,2,3,13500.0,810.0,39690.0,1051,1,,2024-09-25 08:32:50,3102.0,2381,FULFILLED,ARS,39690.0,8334.9,900.0,48924.9,20240925
5000000846,1000000635,1,3,12000.0,1800.0,34200.0,809,2,1.0,2025-02-24 08:22:28,3065.0,1,REFUNDED,ARS,70656.0,14837.76,0.0,85493.76,20250224
5000000847,1000000635,1,1,12000.0,240.0,11760.0,809,2,1.0,2025-02-24 08:22:28,3065.0,1,REFUNDED,ARS,70656.0,14837.76,0.0,85493.76,20250224
5000000848,1000000635,1,2,12600.0,504.0,24696.0,809,2,1.0,2025-02-24 08:22:28,3065.0,1,REFUNDED,ARS,70656.0,14837.76,0.0,85493.76,20250224
5000000849,1000000636,1,2,10800.0,0.0,21600.0,442,1,,2024-10-07 19:47:47,3908.0,1506,CANCELLED,ARS,21600.0,4536.0,0.0,26136.0,20241007
5000000850,1000000637,1,3,10800.0,648.0,31752.0,385,2,4.0,2025-01-21 21:12:54,3428.0,4,FULFILLED,ARS,31752.0,6667.92,0.0,38419.92,20250121
5000000851,1000000638,2,2,15750.0,3150.0,28350.0,24,2,3.0,2024-01-27 19:30:27,2138.0,3,FULFILLED,ARS,28350.0,5953.5,0.0,34303.5,20240127
5000000852,1000000639,2,3,15000.0,900.0,44100.0,548,2,3.0,2024-02-20 07:53:07,2260.0,3,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0,20240220
5000000853,1000000640,2,2,16500.0,1650.0,31350.0,1429,1,,2024-04-19 19:37:10,3451.0,1207,CREATED,ARS,31350.0,6583.5,1500.0,39433.5,20240419
5000000854,1000000641,1,1,12600.0,252.0,12348.0,1417,2,2.0,2025-02-21 12:08:59,3160.0,2,FULFILLED,ARS,12348.0,2593.08,0.0,14941.08,20250221
5000000855,1000000642,1,3,12600.0,1890.0,35910.0,750,1,,2024-09-27 06:49:57,,3561,FULFILLED,ARS,62910.0,13211.1,1500.0,77621.1,20240927
5000000856,1000000642,2,2,15000.0,3000.0,27000.0,750,1,,2024-09-27 06:49:57,,3561,FULFILLED,ARS,62910.0,13211.1,1500.0,77621.1,20240927
