session_id,customer_id,source,device,started_date_key,ended_date_key
11000012296,645.0,direct,desktop,20250426,
11000012297,,ads,desktop,20250327,20250327
11000012298,1248.0,email,mobile,20241002,
11000012299,,ads,mobile,20241004,20241004
11000012300,992.0,email,mobile,20240701,20240701
11000012301,1305.0,ads,mobile,20250403,20250403
11000012302,,social,desktop,20240117,20240117
11000012303,,direct,desktop,20250203,20250203
11000012304,,direct,desktop,20240315,20240315
11000012305,299.0,ads,desktop,20250410,20250410
11000012306,,direct,desktop,20240728,20240728
11000012307,,ads,desktop,20240508,20240508
11000012308,,direct,desktop,20250728,20250728
11000012309,,ads,mobile,20240818,20240818
11000012310,,ads,mobile,20240910,20240910
11000012311,,email,desktop,20250612,20250612
11000012312,669.0,ads,mobile,20241122,20241122
11000012313,602.0,social,mobile,20250703,20250703
11000012314,310.0,direct,mobile,20240101,20240101
11000012315,983.0,direct,mobile,20241102,20241102
11000012316,1220.0,ads,mobile,20241204,20241204
11000012317,,email,desktop,20250926,20250926
11000012318,520.0,social,mobile,20241120,20241120
11000012319,,ads,mobile,20250312,20250312
11000012320,1369.0,direct,mobile,20250307,20250307
11000012321,,direct,desktop,20250303,20250303
11000012322,528.0,email,mobile,20240616,20240616
11000012323,370.0,ads,mobile,20250317,20250317
11000012324,40.0,direct,mobile,20240521,20240521
11000012325,1160.0,referral,desktop,20240320,20240320
11000012326,112.0,social,desktop,20241111,20241111
11000012327,,ads,mobile,20240727,20240727
11000012328,966.0,direct,tablet,20250223,20250223
11000012329,,direct,mobile,20241215,20241215
11000012330,22.0,direct,mobile,20241010,
11000012331,127.0,ads,desktop,20240623,20240623
11000012332,1402.0,direct,mobile,20240625,20240625
11000012333,271.0,ads,mobile,20241115,20241115
11000012334,657.0,email,mobile,20241215,20241215
11000012335,,social,mobile,20240408,20240408
11000012336,963.0,direct,desktop,20241124,20241124
11000012337,474.0,direct,mobile,20240705,20240705
11000012338,556.0,ads,mobile,20240207,20240207
11000012339,1460.0,direct,mobile,20240713,20240713
11000012340,,direct,mobile,20241217,20241217
11000012341,1211.0,direct,desktop,20240831,20240831
11000012342,,direct,mobile,20240824,20240824
11000012343,248.0,direct,desktop,20241213,20241213
11000012344,212.0,direct,desktop,20240702,20240702
11000012345,517.0,direct,mobile,20240805,20240805
11000012346,1237.0,ads,mobile,20240701,20240701
11000012347,859.0,email,desktop,20240930,20240930
11000012348,,ads,mobile,20240313,20240313
11000012349,753.0,ads,desktop,20240504,20240504
11000012350,843.0,ads,desktop,20240104,20240104
11000012351,1225.0,direct,mobile,20241024,20241024
11000012352,1337.0,email,mobile,20250625,20250625
11000012353,729.0,direct,desktop,20241015,20241015
11000012354,815.0,direct,desktop,20250722,20250722
11000012355,,email,desktop,20250717,20250717
11000012356,567.0,ads,desktop,20240216,20240216
11000012357,,direct,mobile,20250905,20250905
11000012358,890.0,direct,mobile,20250628,20250628
11000012359,792.0,referral,mobile,20250220,20250220
11000012360,735.0,referral,tablet,20240114,20240114
11000012361,1333.0,referral,mobile,20250809,20250809
11000012362,300.0,direct,desktop,20241223,20241223
11000012363,,email,mobile,20240523,20240523
11000012364,,social,desktop,20241018,20241018
11000012365,463.0,ads,desktop,20250214,
11000012366,595.0,direct,desktop,20241201,20241201
11000012367,,email,desktop,20241020,20241020
11000012368,796.0,direct,mobile,20240707,20240707
11000012369,995.0,direct,desktop,20240330,20240330
11000012370,719.0,direct,desktop,20250810,20250810
11000012371,935.0,ads,mobile,20240426,20240426
11000012372,1056.0,social,mobile,20240721,20240721
11000012373,,direct,mobile,20250518,20250518
11000012374,,direct,mobile,20241219,20241219
11000012375,,social,desktop,20250408,20250408
11000012376,,referral,mobile,20250213,20250213
11000012377,1084.0,referral,desktop,20240915,20240915
11000012378,636.0,direct,mobile,20250314,20250314
11000012379,198.0,direct,mobile,20240322,20240322
11000012380,,direct,mobile,20250906,20250906
11000012381,,ads,mobile,20240807,20240807
11000012382,171.0,ads,mobile,20250312,20250312
11000012383,,ads,mobile,20240104,20240104
11000012384,1194.0,ads,mobile,20250615,20250615
11000012385,675.0,ads,mobile,20240426,20240426
11000012386,,direct,mobile,20250324,20250324
11000012387,,ads,mobile,20241004,20241004
11000012388,924.0,ads,desktop,20250205,20250205
11000012389,,email,mobile,20250703,20250703
11000012390,340.0,direct,mobile,20240722,20240722
11000012391,1422.0,social,mobile,20250425,
11000012392,,referral,desktop,20240802,20240802
11000012393,1191.0,direct,tablet,20250607,20250607
11000012394,457.0,referral,mobile,20240120,20240120
11000012395,510.0,referral,mobile,20241030,20241030
11000012396,,ads,mobile,20250603,
11000012397,476.0,direct,mobile,20241124,20241124
11000012398,1186.0,ads,mobile,20240918,20240918
11000012399,90.0,social,mobile,20250324,20250324
11000012400,713.0,direct,desktop,20250205,20250205
11000012401,1159.0,email,mobile,20250716,20250716
11000012402,785.0,direct,mobile,20240206,20240206
11000012403,727.0,direct,desktop,20250731,20250731
11000012404,,direct,mobile,20250401,20250401
11000012405,180.0,ads,mobile,20241219,20241219
11000012406,223.0,social,mobile,20250930,20250930
11000012407,1433.0,referral,mobile,20240114,20240114
11000012408,,ads,mobile,20240914,
11000012409,1348.0,direct,desktop,20250806,20250806
11000012410,1038.0,ads,mobile,20240503,20240503
11000012411,,email,mobile,20240729,20240729
11000012412,130.0,ads,mobile,20240422,20240422
11000012413,,direct,mobile,20240127,20240127
11000012414,,direct,mobile,20240112,20240112
11000012415,,social,desktop,20241110,20241110
11000012416,,ads,mobile,20241106,20241106
11000012417,,ads,tablet,20240708,20240708
11000012418,106.0,direct,mobile,20250212,20250212
11000012419,,referral,desktop,20240718,
11000012420,,ads,mobile,20240503,20240503
11000012421,,ads,mobile,20240821,20240821
11000012422,650.0,email,desktop,20250706,20250706
11000012423,,direct,mobile,20250928,20250928
11000012424,,direct,mobile,20240803,20240803
11000012425,,ads,desktop,20250718,20250718
11000012426,,social,desktop,20250526,20250526
11000012427,1008.0,direct,desktop,20240111,20240111
11000012428,722.0,social,mobile,20250111,20250111
11000012429,,ads,mobile,20241025,20241025
11000012430,19.0,referral,desktop,20240819,20240819
11000012431,,ads,mobile,20240212,20240212
11000012432,521.0,ads,mobile,20241125,20241125
11000012433,,direct,mobile,20240906,20240906
11000012434,,ads,mobile,20240329,20240329
11000012435,1244.0,direct,mobile,20240707,20240707
11000012436,775.0,social,desktop,20250205,20250205
11000012437,1275.0,referral,mobile,20241207,20241207
11000012438,,referral,mobile,20240522,
11000012439,,ads,tablet,20250120,20250120
11000012440,,direct,mobile,20240517,
11000012441,693.0,referral,mobile,20250623,20250623
11000012442,907.0,direct,mobile,20240124,
11000012443,1017.0,direct,mobile,20240723,20240723
11000012444,1371.0,direct,mobile,20241023,20241023
11000012445,,direct,desktop,20250202,20250202
11000012446,,email,mobile,20240822,20240822
11000012447,,ads,mobile,20240415,20240415
11000012448,455.0,email,mobile,20240423,20240423
11000012449,,direct,tablet,20240217,20240217
11000012450,,ads,mobile,20250609,20250609
11000012451,730.0,ads,desktop,20240330,20240330
11000012452,1274.0,ads,mobile,20240511,
11000012453,458.0,direct,tablet,20250723,20250723
11000012454,551.0,referral,mobile,20250407,20250408
11000012455,1102.0,social,mobile,20250920,20250920
11000012456,998.0,social,mobile,20250519,20250519
11000012457,1122.0,email,mobile,20240613,20240613
11000012458,1116.0,direct,mobile,20240215,20240215
11000012459,896.0,ads,mobile,20240125,20240125
11000012460,184.0,ads,mobile,20240804,20240804
11000012461,5.0,direct,mobile,20241014,20241014
11000012462,,ads,desktop,20241211,20241211
11000012463,1307.0,referral,desktop,20241204,20241204
11000012464,23.0,direct,desktop,20241020,20241020
11000012465,,referral,desktop,20250202,
11000012466,,ads,mobile,20241230,20241230
11000012467,1383.0,direct,mobile,20240313,20240314
11000012468,350.0,email,mobile,20240810,
11000012469,1254.0,email,mobile,20240323,20240323
11000012470,322.0,ads,desktop,20250829,20250829
11000012471,1253.0,ads,mobile,20250830,20250830
11000012472,636.0,referral,desktop,20250120,
11000012473,779.0,referral,mobile,20250307,20250307
11000012474,900.0,direct,desktop,20250114,
11000012475,,referral,mobile,20240604,20240604
11000012476,1025.0,email,mobile,20241113,20241113
11000012477,,direct,desktop,20250819,20250819
11000012478,200.0,ads,tablet,20240116,20240116
11000012479,,social,mobile,20240409,20240409
11000012480,,referral,mobile,20240626,20240626
11000012481,1147.0,ads,mobile,20250110,20250110
11000012482,,ads,desktop,20240320,20240320
11000012483,584.0,direct,mobile,20240324,20240324
11000012484,,direct,mobile,20240329,20240329
11000012485,,email,mobile,20241009,20241009
11000012486,118.0,social,mobile,20240514,20240514
11000012487,,ads,desktop,20250808,20250808
11000012488,,direct,desktop,20250101,20250102
11000012489,,ads,mobile,20250428,20250428
11000012490,442.0,email,mobile,20250812,20250812
11000012491,272.0,direct,desktop,20241003,20241003
11000012492,1392.0,ads,mobile,20250627,20250627
11000012493,417.0,ads,mobile,20240410,20240410
11000012494,226.0,direct,desktop,20250831,20250831
11000012495,1293.0,referral,mobile,20250527,20250527
11000012496,295.0,direct,desktop,20240501,
11000012497,,referral,mobile,20250827,20250827
11000012498,,direct,mobile,20241022,20241022
11000012499,362.0,direct,mobile,20250505,20250505
11000012500,592.0,social,mobile,20240827,20240827
11000012501,,social,desktop,20240128,20240128
11000012502,,direct,mobile,20250824,20250824
11000012503,377.0,referral,desktop,20240315,20240315
11000012504,650.0,referral,mobile,20250527,20250527
11000012505,918.0,email,mobile,20250407,20250407
11000012506,97.0,referral,mobile,20240928,20240928
11000012507,,ads,desktop,20240429,20240429
11000012508,551.0,referral,desktop,20250904,20250904
11000012509,742.0,referral,mobile,20240403,20240403
11000012510,,direct,mobile,20240507,20240507
11000012511,579.0,ads,mobile,20240202,20240202
11000012512,954.0,social,mobile,20240318,20240318
11000012513,405.0,direct,mobile,20241023,20241023
11000012514,,ads,mobile,20250711,20250711
11000012515,831.0,direct,mobile,20250104,20250104
11000012516,678.0,referral,mobile,20241012,20241012
11000012517,697.0,social,mobile,20240214,20240214
11000012518,1430.0,ads,desktop,20240929,20240929
11000012519,,ads,mobile,20250429,20250429
11000012520,1464.0,ads,mobile,20240323,20240323
11000012521,,referral,mobile,20250819,20250819
11000012522,,referral,mobile,20240918,20240918
11000012523,754.0,direct,desktop,20250518,20250518
11000012524,1004.0,social,mobile,20250402,20250402
11000012525,,social,mobile,20241223,20241223
11000012526,111.0,ads,tablet,20250518,20250518
11000012527,547.0,referral,desktop,20240326,20240326
11000012528,,ads,mobile,20250416,20250416
11000012529,1299.0,email,mobile,20240812,20240812
11000012530,468.0,ads,desktop,20250301,20250301
11000012531,1099.0,social,mobile,20240824,20240824
11000012532,707.0,direct,mobile,20250602,20250602
11000012533,136.0,email,mobile,20240207,20240207
11000012534,196.0,social,mobile,20240508,20240508
11000012535,1249.0,email,mobile,20240214,20240214
11000012536,,social,mobile,20240519,20240519
11000012537,,direct,mobile,20240803,20240803
11000012538,,direct,mobile,20241207,20241207
11000012539,,direct,desktop,20240709,20240709
11000012540,,ads,mobile,20241027,20241027
11000012541,,direct,desktop,20241120,20241120
11000012542,207.0,ads,mobile,20240604,20240604
11000012543,259.0,referral,desktop,20250521,20250521
11000012544,,ads,mobile,20250723,20250723
11000012545,,direct,mobile,20250809,
11000012546,,ads,mobile,20240627,20240627
11000012547,106.0,direct,desktop,20250519,20250519
11000012548,,direct,mobile,20250205,20250205
11000012549,857.0,referral,desktop,20250820,20250820
11000012550,,ads,mobile,20250624,20250624
11000012551,291.0,referral,desktop,20250712,20250712
11000012552,504.0,social,mobile,20241202,20241202
11000012553,,direct,desktop,20240125,20240125
11000012554,440.0,direct,desktop,20240525,20240525
11000012555,738.0,ads,mobile,20240830,20240830
11000012556,761.0,referral,mobile,20250808,20250808
11000012557,,direct,mobile,20240402,20240402
11000012558,636.0,ads,mobile,20240416,20240417
11000012559,19.0,direct,mobile,20241106,20241106
11000012560,,direct,mobile,20250502,
11000012561,,referral,mobile,20250815,20250815
11000012562,,social,desktop,20240316,20240316
11000012563,921.0,ads,tablet,20240626,20240626
11000012564,1199.0,direct,mobile,20250525,20250525
11000012565,1280.0,direct,desktop,20250107,20250107
11000012566,225.0,direct,mobile,20240328,20240328
11000012567,1312.0,ads,mobile,20250612,20250612
11000012568,,ads,mobile,20240320,20240320
11000012569,574.0,direct,mobile,20250912,20250912
11000012570,1361.0,direct,mobile,20250710,20250710
11000012571,1074.0,direct,tablet,20250607,20250607
11000012572,438.0,direct,desktop,20240907,20240907
11000012573,1050.0,direct,desktop,20250715,20250715
11000012574,1066.0,direct,desktop,20250106,20250106
11000012575,364.0,referral,mobile,20240116,20240116
11000012576,558.0,ads,mobile,20250424,20250424
11000012577,745.0,direct,mobile,20240721,20240721
11000012578,,email,desktop,20250607,20250607
11000012579,837.0,ads,desktop,20250616,20250616
11000012580,991.0,direct,mobile,20240320,20240320
11000012581,1055.0,ads,desktop,20250115,20250115
11000012582,675.0,ads,mobile,20250511,20250511
11000012583,,referral,desktop,20240501,20240501
11000012584,,ads,desktop,20250301,20250301
11000012585,36.0,referral,desktop,20240720,20240720
11000012586,944.0,referral,desktop,20250619,
11000012587,1357.0,direct,mobile,20250819,20250819
11000012588,,referral,desktop,20240529,20240529
11000012589,,ads,mobile,20250530,20250530
11000012590,,direct,desktop,20240608,20240608
11000012591,168.0,direct,desktop,20250322,20250322
11000012592,1000.0,direct,desktop,20240621,20240621
11000012593,695.0,direct,desktop,20250102,20250102
11000012594,,ads,mobile,20240318,20240318
11000012595,480.0,ads,mobile,20250418,20250418
11000012596,1265.0,ads,desktop,20241115,20241115
11000012597,750.0,direct,desktop,20240727,20240727
11000012598,1217.0,referral,desktop,20250915,20250915
11000012599,413.0,social,desktop,20240511,20240511
11000012600,,direct,mobile,20241215,20241215
11000012601,,direct,mobile,20240904,20240904
11000012602,161.0,ads,mobile,20250312,20250313
11000012603,237.0,ads,desktop,20240315,20240315
11000012604,,direct,mobile,20240728,20240728
11000012605,1391.0,ads,mobile,20240916,20240916
11000012606,,social,desktop,20250103,
11000012607,488.0,ads,desktop,20240116,20240116
11000012608,,direct,desktop,20240915,20240915
11000012609,,direct,desktop,20241105,20241105
11000012610,1212.0,direct,mobile,20240723,20240723
11000012611,,social,mobile,20241118,20241118
11000012612,144.0,direct,mobile,20240324,20240324
11000012613,498.0,ads,mobile,20240521,20240521
11000012614,976.0,direct,mobile,20250821,20250821
11000012615,216.0,direct,mobile,20240420,20240420
11000012616,1102.0,email,tablet,20250122,20250122
11000012617,1290.0,direct,mobile,20250202,20250202
11000012618,663.0,referral,mobile,20240319,20240319
11000012619,,email,mobile,20250808,20250808
11000012620,711.0,referral,desktop,20250909,20250909
11000012621,707.0,referral,desktop,20240801,20240802
11000012622,,referral,mobile,20240604,20240604
11000012623,,email,desktop,20241006,20241006
11000012624,314.0,ads,desktop,20250710,20250711
11000012625,1299.0,email,mobile,20241029,20241029
11000012626,1391.0,social,mobile,20241012,20241012
11000012627,478.0,direct,desktop,20240417,20240417
11000012628,171.0,email,mobile,20250606,20250606
11000012629,6.0,social,desktop,20241125,20241126
11000012630,1467.0,referral,mobile,20240720,20240720
11000012631,348.0,ads,mobile,20240604,20240604
11000012632,530.0,referral,mobile,20241217,20241217
11000012633,88.0,social,desktop,20250311,20250311
11000012634,409.0,direct,mobile,20250927,20250927
11000012635,262.0,direct,mobile,20241202,20241202
11000012636,646.0,ads,mobile,20241117,20241117
11000012637,,direct,mobile,20240517,20240518
11000012638,1281.0,ads,mobile,20240227,
11000012639,734.0,social,mobile,20240510,20240510
11000012640,442.0,direct,mobile,20250109,20250109
11000012641,,social,mobile,20250920,20250920
11000012642,73.0,direct,mobile,20240205,20240205
11000012643,562.0,email,desktop,20250127,20250127
11000012644,1033.0,direct,mobile,20250209,20250209
11000012645,916.0,direct,mobile,20250719,20250720
11000012646,694.0,direct,mobile,20250224,20250224
11000012647,1316.0,direct,desktop,20250204,20250204
11000012648,518.0,social,mobile,20250305,20250305
11000012649,998.0,direct,desktop,20250607,20250607
11000012650,79.0,email,mobile,20250507,20250507
11000012651,,direct,mobile,20240612,20240612
11000012652,,ads,desktop,20241022,20241022
11000012653,,referral,mobile,20250812,20250812
11000012654,226.0,direct,desktop,20240727,20240727
11000012655,1418.0,email,mobile,20241220,20241220
11000012656,1230.0,email,mobile,20241209,20241209
11000012657,,direct,mobile,20240910,20240910
11000012658,542.0,referral,mobile,20250418,20250418
11000012659,54.0,ads,mobile,20241118,20241118
11000012660,539.0,direct,mobile,20250814,20250814
11000012661,105.0,ads,desktop,20250207,20250208
11000012662,1363.0,ads,tablet,20250825,20250825
11000012663,924.0,direct,mobile,20250216,20250216
11000012664,641.0,referral,mobile,20250915,20250915
11000012665,,ads,mobile,20250624,20250624
11000012666,,social,desktop,20240114,20240114
11000012667,,ads,mobile,20250902,20250902
11000012668,1386.0,direct,mobile,20240415,20240415
11000012669,1429.0,email,mobile,20240718,20240718
11000012670,160.0,direct,mobile,20250826,20250826
11000012671,139.0,ads,mobile,20250701,20250701
11000012672,377.0,social,mobile,20240815,20240815
11000012673,,social,mobile,20240125,20240125
11000012674,1455.0,ads,mobile,20250417,20250417
11000012675,660.0,ads,mobile,20240918,20240918
11000012676,513.0,referral,desktop,20240615,20240615
11000012677,1245.0,direct,desktop,20241102,20241102
11000012678,69.0,direct,mobile,20240910,20240910
11000012679,1190.0,direct,mobile,20240118,20240118
11000012680,94.0,referral,desktop,20240906,20240906
11000012681,1273.0,ads,mobile,20240513,20240513
11000012682,773.0,ads,mobile,20250322,20250322
11000012683,144.0,referral,desktop,20240329,20240329
11000012684,,direct,mobile,20240109,20240109
11000012685,546.0,ads,mobile,20240705,20240705
11000012686,932.0,direct,mobile,20250320,20250320
11000012687,,ads,mobile,20250113,20250113
11000012688,400.0,social,desktop,20250722,20250722
11000012689,,referral,desktop,20240212,20240212
11000012690,951.0,ads,mobile,20250928,20250928
11000012691,,ads,desktop,20241113,20241113
11000012692,867.0,ads,desktop,20250324,20250324
11000012693,,social,mobile,20241211,20241211
11000012694,490.0,referral,mobile,20241211,20241211
11000012695,,referral,desktop,20250630,20250630
11000012696,,email,mobile,20240507,20240507
11000012697,,referral,mobile,20241122,20241122
11000012698,647.0,email,desktop,20250615,20250615
11000012699,847.0,direct,mobile,20250829,20250829
11000012700,,social,desktop,20250824,20250824
11000012701,1475.0,direct,mobile,20250101,20250101
11000012702,319.0,direct,mobile,20250805,
11000012703,,direct,mobile,20240105,20240105
11000012704,581.0,ads,mobile,20250411,20250411
11000012705,,ads,mobile,20240319,20240319
11000012706,1245.0,direct,mobile,20241128,20241128
11000012707,440.0,email,desktop,20250919,20250919
11000012708,1035.0,direct,mobile,20241223,20241223
11000012709,,direct,mobile,20240511,20240511
11000012710,1437.0,ads,mobile,20250419,20250419
11000012711,1119.0,ads,desktop,20241121,20241121
11000012712,470.0,ads,desktop,20250224,20250224
11000012713,,direct,mobile,20250427,20250427
11000012714,,direct,desktop,20241003,20241003
11000012715,409.0,ads,desktop,20240507,20240507
11000012716,,social,mobile,20250508,20250508
11000012717,,ads,tablet,20250310,20250310
11000012718,139.0,referral,mobile,20250124,20250124
11000012719,,referral,mobile,20240308,
11000012720,783.0,referral,mobile,20241203,20241203
11000012721,17.0,ads,mobile,20250306,20250306
11000012722,1111.0,ads,mobile,20241117,20241117
11000012723,,direct,mobile,20240526,20240526
11000012724,1474.0,direct,desktop,20240710,20240710
11000012725,658.0,direct,mobile,20240224,20240224
11000012726,,social,mobile,20250414,20250414
11000012727,1159.0,ads,tablet,20240916,20240916
11000012728,,ads,mobile,20250419,20250419
11000012729,1196.0,direct,mobile,20241026,20241026
11000012730,,direct,mobile,20240415,20240415
11000012731,1053.0,direct,mobile,20240527,20240527
11000012732,93.0,direct,mobile,20240330,20240330
11000012733,1346.0,referral,mobile,20250709,20250709
11000012734,,ads,desktop,20240208,20240209
11000012735,452.0,direct,desktop,20250725,20250725
11000012736,,direct,mobile,20240312,20240312
11000012737,104.0,direct,mobile,20241113,20241113
11000012738,1244.0,ads,tablet,20250119,20250119
11000012739,,email,mobile,20241016,20241016
11000012740,,direct,desktop,20250614,
11000012741,735.0,referral,mobile,20240117,20240117
11000012742,855.0,referral,mobile,20240229,20240229
11000012743,1063.0,referral,mobile,20250520,20250520
11000012744,1407.0,referral,tablet,20241107,20241107
11000012745,,direct,mobile,20250919,20250919
11000012746,1000.0,direct,mobile,20240204,20240204
11000012747,,email,mobile,20240808,
11000012748,,social,tablet,20240118,20240118
11000012749,,direct,tablet,20250213,20250213
11000012750,1245.0,direct,mobile,20250813,20250813
11000012751,1194.0,social,mobile,20250807,
11000012752,726.0,social,mobile,20241025,20241025
11000012753,1347.0,ads,desktop,20241116,20241116
11000012754,,referral,mobile,20250225,20250225
11000012755,694.0,direct,desktop,20250110,20250110
11000012756,284.0,direct,mobile,20240617,20240617
11000012757,,ads,mobile,20241216,20241216
11000012758,656.0,ads,mobile,20250530,20250530
11000012759,1009.0,ads,mobile,20240602,20240602
11000012760,,ads,desktop,20240731,20240731
11000012761,315.0,direct,mobile,20240413,20240413
11000012762,59.0,referral,mobile,20240930,20240930
11000012763,,social,mobile,20240610,20240610
11000012764,764.0,social,mobile,20250922,
11000012765,,referral,desktop,20250502,20250503
11000012766,1202.0,referral,mobile,20240228,20240228
11000012767,839.0,referral,mobile,20250905,20250905
11000012768,1218.0,direct,desktop,20250922,20250922
11000012769,766.0,direct,mobile,20240108,20240108
11000012770,657.0,ads,mobile,20241201,20241201
11000012771,366.0,direct,desktop,20241130,20241130
11000012772,,ads,mobile,20241108,20241108
11000012773,373.0,ads,mobile,20240118,20240118
11000012774,74.0,direct,desktop,20241108,20241108
11000012775,845.0,direct,tablet,20240314,20240314
11000012776,,direct,mobile,20241213,
11000012777,824.0,ads,mobile,20240827,20240827
11000012778,,direct,mobile,20250629,20250630
11000012779,1125.0,referral,mobile,20240202,20240202
11000012780,1307.0,referral,desktop,20250522,20250522
11000012781,,direct,desktop,20240206,20240206
11000012782,,direct,mobile,20250716,20250716
11000012783,736.0,email,mobile,20240825,
11000012784,,ads,mobile,20240226,20240226
11000012785,1287.0,ads,tablet,20240529,20240529
11000012786,,email,mobile,20240901,20240901
11000012787,874.0,ads,desktop,20240317,20240317
11000012788,,direct,mobile,20250312,20250312
11000012789,,direct,desktop,20250426,20250426
11000012790,444.0,referral,mobile,20250221,20250221
11000012791,405.0,referral,mobile,20241029,20241029
11000012792,1335.0,ads,mobile,20250127,20250127
11000012793,,referral,desktop,20250107,
11000012794,,ads,mobile,20250406,20250406
11000012795,338.0,referral,tablet,20250414,20250414
11000012796,647.0,social,mobile,20240812,20240813
11000012797,59.0,referral,desktop,20250915,20250915
11000012798,625.0,ads,mobile,20250709,20250709
11000012799,,direct,mobile,20250425,20250425
11000012800,457.0,direct,desktop,20250405,20250405
11000012801,792.0,email,desktop,20240416,
11000012802,304.0,ads,mobile,20250531,20250531
11000012803,,ads,mobile,20241226,20241226
11000012804,,ads,desktop,20240411,20240411
11000012805,1033.0,social,desktop,20241116,20241116
11000012806,,direct,mobile,20240902,20240902
11000012807,,direct,mobile,20241029,20241029
11000012808,,direct,mobile,20240113,20240113
11000012809,,referral,mobile,20250411,20250411
11000012810,,direct,mobile,20241207,20241207
11000012811,988.0,direct,mobile,20250203,20250203
11000012812,926.0,email,desktop,20250726,20250726
11000012813,1426.0,referral,mobile,20240509,20240509
11000012814,136.0,ads,mobile,20241226,20241226
11000012815,227.0,direct,mobile,20241219,20241219
11000012816,104.0,direct,mobile,20240729,20240729
11000012817,,referral,mobile,20250508,20250509
11000012818,1489.0,referral,mobile,20240109,20240109
11000012819,,email,mobile,20250827,20250827
11000012820,475.0,referral,desktop,20241208,
11000012821,,direct,mobile,20240726,20240726
11000012822,1396.0,direct,mobile,20240225,20240225
11000012823,692.0,referral,mobile,20241006,20241006
11000012824,1044.0,referral,mobile,20241017,
11000012825,,email,mobile,20250921,20250921
11000012826,16.0,referral,mobile,20250503,20250503
11000012827,729.0,ads,mobile,20250420,20250420
11000012828,1124.0,ads,desktop,20241128,20241128
11000012829,1489.0,social,desktop,20250115,20250115
11000012830,,email,mobile,20250805,20250805
11000012831,421.0,direct,mobile,20250410,20250410
11000012832,1104.0,direct,desktop,20240910,20240910
11000012833,129.0,direct,mobile,20241018,20241018
11000012834,983.0,direct,desktop,20240319,20240319
11000012835,3.0,referral,desktop,20241031,20241031
11000012836,1074.0,referral,desktop,20240504,20240504
11000012837,,referral,mobile,20241206,20241206
11000012838,297.0,direct,desktop,20240812,20240812
11000012839,948.0,direct,mobile,20240502,20240502
11000012840,,ads,desktop,20241202,
11000012841,,direct,desktop,20250101,20250101
11000012842,1185.0,social,desktop,20250212,20250212
11000012843,1416.0,direct,mobile,20241005,20241006
11000012844,5.0,ads,desktop,20241002,20241002
11000012845,1149.0,social,desktop,20250102,20250102
11000012846,980.0,social,mobile,20250702,20250702
11000012847,255.0,email,mobile,20250708,20250708
11000012848,351.0,referral,mobile,20240818,20240818
11000012849,,social,mobile,20240412,20240412
11000012850,1058.0,ads,mobile,20240913,20240913
11000012851,,ads,mobile,20250311,20250311
11000012852,,email,mobile,20241021,20241021
11000012853,1321.0,ads,desktop,20250526,20250526
11000012854,,ads,tablet,20241007,20241007
11000012855,250.0,direct,mobile,20240311,
11000012856,176.0,ads,desktop,20250410,20250410
11000012857,,direct,tablet,20240711,20240711
11000012858,,email,desktop,20240711,
11000012859,683.0,direct,desktop,20241024,20241025
11000012860,1293.0,social,mobile,20250212,20250212
11000012861,,social,desktop,20240115,20240115
11000012862,133.0,direct,tablet,20250812,20250812
11000012863,,direct,mobile,20240825,20240825
11000012864,590.0,direct,desktop,20240710,20240710
11000012865,1281.0,ads,mobile,20250419,20250419
11000012866,385.0,email,desktop,20241124,20241124
11000012867,12.0,ads,mobile,20240915,20240915
11000012868,,direct,mobile,20250227,20250227
11000012869,,ads,mobile,20240923,20240923
11000012870,,social,mobile,20240722,20240722
11000012871,398.0,email,mobile,20240407,20240407
11000012872,508.0,direct,desktop,20240302,20240302
11000012873,1122.0,direct,desktop,20250124,20250124
11000012874,,direct,mobile,20250811,20250811
11000012875,78.0,direct,desktop,20241027,20241027
11000012876,1048.0,ads,mobile,20250703,20250703
11000012877,812.0,ads,mobile,20240923,20240923
11000012878,,direct,mobile,20240319,20240319
11000012879,1056.0,ads,desktop,20240820,20240820
11000012880,,ads,mobile,20240822,
11000012881,661.0,direct,mobile,20250320,20250320
11000012882,,direct,mobile,20250715,20250715
11000012883,1300.0,direct,mobile,20250419,20250419
11000012884,860.0,ads,desktop,20240818,20240818
11000012885,238.0,ads,desktop,20240509,20240509
11000012886,,direct,mobile,20240825,
11000012887,46.0,direct,mobile,20250426,20250426
11000012888,1175.0,ads,mobile,20250828,20250828
11000012889,534.0,ads,mobile,20240726,20240726
11000012890,,direct,desktop,20240709,20240709
11000012891,,ads,mobile,20250313,20250313
11000012892,,social,tablet,20250422,20250422
11000012893,33.0,social,desktop,20241027,20241027
11000012894,1134.0,email,desktop,20240201,20240201
11000012895,1286.0,direct,desktop,20240502,20240502
11000012896,613.0,referral,tablet,20241210,20241210
11000012897,891.0,direct,mobile,20240821,
11000012898,,email,mobile,20241105,20241105
11000012899,1005.0,direct,desktop,20250806,
11000012900,,social,mobile,20250211,20250211
11000012901,621.0,social,desktop,20240514,20240514
11000012902,1345.0,social,mobile,20240404,20240404
11000012903,881.0,ads,mobile,20250213,20250213
11000012904,1462.0,ads,desktop,20240925,20240925
11000012905,,ads,desktop,20250429,20250429
11000012906,298.0,ads,mobile,20240927,20240927
11000012907,1499.0,ads,mobile,20240921,20240921
11000012908,217.0,referral,mobile,20240503,20240503
11000012909,,ads,mobile,20250918,20250918
